comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_cold,logscore_cool,logscore_hot,logscore_warm,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_cold,prob_cool,prob_hot,prob_warm,prompt,scale_type,side,source,standard_type,target,type,unit,value
freshly served tea,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.8206990235179957,cold,0.0,False,False,-11.340487480163574,-11.17557144165039,-9.035297393798828,-11.303293228149414,-2.305190086364746,2.517001348319584,temp-v1_3b-p035-freshly_served_tea-vs-room_air,hot,3.0,warm_cold,0.07551003665722018,0.08904854066541322,0.7570699622994375,0.07837146037792934,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 35 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
freshly served tea,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.3698407515233302,warm,2.0,False,False,-11.087240219116211,-11.118531227111816,-10.680129051208496,-10.853723526000977,-0.17359447479248047,1.690218424950516,temp-v1_3b-p035-freshly_served_tea-vs-room_air,hot,3.0,warm_cold,0.21120668929870592,0.20470014809713144,0.3173319516450596,0.26676121095910293,"If the normal temperature for room air is 21 degrees Celsius, then 35 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
room air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.3698407515233302,warm,2.0,False,False,-11.087240219116211,-11.118531227111816,-10.680129051208496,-10.853723526000977,-0.17359447479248047,1.690218424950516,temp-v1_3b-p035-room_air-vs-heated_oven_air,hot,3.0,warm_cold,0.21120668929870592,0.20470014809713144,0.3173319516450596,0.26676121095910293,"If the normal temperature for room air is 21 degrees Celsius, then 35 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
room air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.3779014977129049,cold,0.0,False,False,-10.395069122314453,-11.666759490966797,-6.769674301147461,-9.498818397521973,-3.625394821166992,2.8543477119151595,temp-v1_3b-p035-room_air-vs-heated_oven_air,hot,3.0,warm_cold,0.024230501307627383,0.006793198258608292,0.9096019127890224,0.05937438764474205,"If the normal temperature for heated oven air is 180 degrees Celsius, then 35 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
freshly served tea,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.8206990235179957,cold,0.0,False,False,-11.340487480163574,-11.17557144165039,-9.035297393798828,-11.303293228149414,-2.305190086364746,2.517001348319584,temp-v1_3b-p035-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.07551003665722018,0.08904854066541322,0.7570699622994375,0.07837146037792934,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 35 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
freshly served tea,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2949935458791726,warm,2.0,False,False,-11.124168395996094,-11.657638549804688,-10.417501449584961,-10.817601203918457,-0.4000997543334961,1.887513703695459,temp-v1_3b-p035-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.20110439034356176,0.11796098973908602,0.4076834741216684,0.2732511457956839,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 35 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
swimming-pool water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2949935458791726,warm,2.0,False,False,-11.124168395996094,-11.657638549804688,-10.417501449584961,-10.817601203918457,-0.4000997543334961,1.887513703695459,temp-v1_3b-p035-swimming_pool_water-vs-heated_oven_air,hot,3.0,warm_cold,0.20110439034356176,0.11796098973908602,0.4076834741216684,0.2732511457956839,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 35 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
swimming-pool water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.3779014977129049,cold,0.0,False,False,-10.395069122314453,-11.666759490966797,-6.769674301147461,-9.498818397521973,-3.625394821166992,2.8543477119151595,temp-v1_3b-p035-swimming_pool_water-vs-heated_oven_air,hot,3.0,warm_cold,0.024230501307627383,0.006793198258608292,0.9096019127890224,0.05937438764474205,"If the normal temperature for heated oven air is 180 degrees Celsius, then 35 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
swimming-pool water,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.236163510153121,warm,2.0,False,False,-10.496865272521973,-10.918354034423828,-9.439911842346191,-9.649270057678223,-0.20935821533203125,2.032255614394237,temp-v1_3b-p045-swimming_pool_water-vs-freezer_air,hot,3.0,warm_cold,0.14560942167458102,0.0955298802807993,0.4190043380241978,0.3398563600204218,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
swimming-pool water,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1854123525148295,hot,3.0,False,False,-8.280526161193848,-9.776582717895508,-9.231053352355957,-9.66081428527832,-0.9505271911621094,1.013200715476216,temp-v1_3b-p045-swimming_pool_water-vs-freezer_air,cold,0.0,warm_cold,0.5370410455542296,0.12030353047541063,0.20758633706008597,0.13506908691027372,"If the normal temperature for freezer air is -18 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0369381687626875,warm,2.0,False,False,-12.26745319366455,-12.654410362243652,-10.532020568847656,-11.801342964172363,-1.269322395324707,2.334544472130291,temp-v1_3b-p045-bath_water-vs-freezer_air,hot,3.0,warm_cold,0.11180325141577786,0.07592784444811713,0.634078819409964,0.178190084726141,"If the normal temperature for bath water is 38 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1854123525148295,hot,3.0,False,False,-8.280526161193848,-9.776582717895508,-9.231053352355957,-9.66081428527832,-0.9505271911621094,1.013200715476216,temp-v1_3b-p045-bath_water-vs-freezer_air,cold,0.0,warm_cold,0.5370410455542296,0.12030353047541063,0.20758633706008597,0.13506908691027372,"If the normal temperature for freezer air is -18 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freezer air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1854123525148295,hot,3.0,False,False,-8.280526161193848,-9.776582717895508,-9.231053352355957,-9.66081428527832,-0.9505271911621094,1.013200715476216,temp-v1_3b-p045-freezer_air-vs-freshly_served_tea,cold,0.0,warm_cold,0.5370410455542296,0.12030353047541063,0.20758633706008597,0.13506908691027372,"If the normal temperature for freezer air is -18 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freezer air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7555259102134252,cold,0.0,False,False,-12.036787033081055,-11.404891014099121,-9.171464920043945,-11.333030700683594,-2.8653221130371094,2.608870455338527,temp-v1_3b-p045-freezer_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.044529124803459365,0.08376702922239411,0.7816957341678397,0.090008111806307,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.43605118654195824,cold,0.0,False,False,-10.505658149719238,-11.484109878540039,-6.770037651062012,-9.118242263793945,-3.7356204986572266,2.8360001852111965,temp-v1_3b-p045-heated_oven_air-vs-freezer_air,hot,3.0,warm_cold,0.021144149538630447,0.007947930027366854,0.8862364143158246,0.0846715061181783,"If the normal temperature for heated oven air is 180 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1854123525148295,hot,3.0,False,False,-8.280526161193848,-9.776582717895508,-9.231053352355957,-9.66081428527832,-0.9505271911621094,1.013200715476216,temp-v1_3b-p045-heated_oven_air-vs-freezer_air,cold,0.0,warm_cold,0.5370410455542296,0.12030353047541063,0.20758633706008597,0.13506908691027372,"If the normal temperature for freezer air is -18 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
swimming-pool water,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.236163510153121,warm,2.0,False,False,-10.496865272521973,-10.918354034423828,-9.439911842346191,-9.649270057678223,-0.20935821533203125,2.032255614394237,temp-v1_3b-p045-swimming_pool_water-vs-room_air,hot,3.0,warm_cold,0.14560942167458102,0.0955298802807993,0.4190043380241978,0.3398563600204218,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
swimming-pool water,room air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.321919757374464,hot,3.0,False,False,-10.626237869262695,-10.142407417297363,-9.610808372497559,-9.774460792541504,0.1636524200439453,1.888473063525853,temp-v1_3b-p045-swimming_pool_water-vs-room_air,hot,3.0,warm_cold,0.12942246866994045,0.20995903836450652,0.3572770392302405,0.30334145373531246,"If the normal temperature for room air is 21 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
room air,bath water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.321919757374464,hot,3.0,False,False,-10.626237869262695,-10.142407417297363,-9.610808372497559,-9.774460792541504,0.1636524200439453,1.888473063525853,temp-v1_3b-p045-room_air-vs-bath_water,hot,3.0,warm_cold,0.12942246866994045,0.20995903836450652,0.3572770392302405,0.30334145373531246,"If the normal temperature for room air is 21 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
room air,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0369381687626875,warm,2.0,False,False,-12.26745319366455,-12.654410362243652,-10.532020568847656,-11.801342964172363,-1.269322395324707,2.334544472130291,temp-v1_3b-p045-room_air-vs-bath_water,hot,3.0,warm_cold,0.11180325141577786,0.07592784444811713,0.634078819409964,0.178190084726141,"If the normal temperature for bath water is 38 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freshly served tea,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7555259102134252,cold,0.0,False,False,-12.036787033081055,-11.404891014099121,-9.171464920043945,-11.333030700683594,-2.8653221130371094,2.608870455338527,temp-v1_3b-p045-freshly_served_tea-vs-room_air,hot,3.0,warm_cold,0.044529124803459365,0.08376702922239411,0.7816957341678397,0.090008111806307,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freshly served tea,room air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.321919757374464,hot,3.0,False,False,-10.626237869262695,-10.142407417297363,-9.610808372497559,-9.774460792541504,0.1636524200439453,1.888473063525853,temp-v1_3b-p045-freshly_served_tea-vs-room_air,hot,3.0,warm_cold,0.12942246866994045,0.20995903836450652,0.3572770392302405,0.30334145373531246,"If the normal temperature for room air is 21 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
heated oven air,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.43605118654195824,cold,0.0,False,False,-10.505658149719238,-11.484109878540039,-6.770037651062012,-9.118242263793945,-3.7356204986572266,2.8360001852111965,temp-v1_3b-p045-heated_oven_air-vs-room_air,hot,3.0,warm_cold,0.021144149538630447,0.007947930027366854,0.8862364143158246,0.0846715061181783,"If the normal temperature for heated oven air is 180 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
heated oven air,room air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.321919757374464,hot,3.0,False,False,-10.626237869262695,-10.142407417297363,-9.610808372497559,-9.774460792541504,0.1636524200439453,1.888473063525853,temp-v1_3b-p045-heated_oven_air-vs-room_air,hot,3.0,warm_cold,0.12942246866994045,0.20995903836450652,0.3572770392302405,0.30334145373531246,"If the normal temperature for room air is 21 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freshly served tea,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7555259102134252,cold,0.0,False,False,-12.036787033081055,-11.404891014099121,-9.171464920043945,-11.333030700683594,-2.8653221130371094,2.608870455338527,temp-v1_3b-p045-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.044529124803459365,0.08376702922239411,0.7816957341678397,0.090008111806307,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freshly served tea,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.236163510153121,warm,2.0,False,False,-10.496865272521973,-10.918354034423828,-9.439911842346191,-9.649270057678223,-0.20935821533203125,2.032255614394237,temp-v1_3b-p045-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.14560942167458102,0.0955298802807993,0.4190043380241978,0.3398563600204218,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
heated oven air,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.43605118654195824,cold,0.0,False,False,-10.505658149719238,-11.484109878540039,-6.770037651062012,-9.118242263793945,-3.7356204986572266,2.8360001852111965,temp-v1_3b-p045-heated_oven_air-vs-swimming_pool_water,hot,3.0,warm_cold,0.021144149538630447,0.007947930027366854,0.8862364143158246,0.0846715061181783,"If the normal temperature for heated oven air is 180 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
heated oven air,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.236163510153121,warm,2.0,False,False,-10.496865272521973,-10.918354034423828,-9.439911842346191,-9.649270057678223,-0.20935821533203125,2.032255614394237,temp-v1_3b-p045-heated_oven_air-vs-swimming_pool_water,hot,3.0,warm_cold,0.14560942167458102,0.0955298802807993,0.4190043380241978,0.3398563600204218,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0369381687626875,warm,2.0,False,False,-12.26745319366455,-12.654410362243652,-10.532020568847656,-11.801342964172363,-1.269322395324707,2.334544472130291,temp-v1_3b-p045-bath_water-vs-freshly_served_tea,hot,3.0,warm_cold,0.11180325141577786,0.07592784444811713,0.634078819409964,0.178190084726141,"If the normal temperature for bath water is 38 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7555259102134252,cold,0.0,False,False,-12.036787033081055,-11.404891014099121,-9.171464920043945,-11.333030700683594,-2.8653221130371094,2.608870455338527,temp-v1_3b-p045-bath_water-vs-freshly_served_tea,hot,3.0,warm_cold,0.044529124803459365,0.08376702922239411,0.7816957341678397,0.090008111806307,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
heated oven air,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.43605118654195824,cold,0.0,False,False,-10.505658149719238,-11.484109878540039,-6.770037651062012,-9.118242263793945,-3.7356204986572266,2.8360001852111965,temp-v1_3b-p045-heated_oven_air-vs-bath_water,hot,3.0,warm_cold,0.021144149538630447,0.007947930027366854,0.8862364143158246,0.0846715061181783,"If the normal temperature for heated oven air is 180 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
heated oven air,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0369381687626875,warm,2.0,False,False,-12.26745319366455,-12.654410362243652,-10.532020568847656,-11.801342964172363,-1.269322395324707,2.334544472130291,temp-v1_3b-p045-heated_oven_air-vs-bath_water,hot,3.0,warm_cold,0.11180325141577786,0.07592784444811713,0.634078819409964,0.178190084726141,"If the normal temperature for bath water is 38 degrees Celsius, then 45 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.8079795018329039,warm,2.0,False,False,-11.702252388000488,-11.899613380432129,-9.402295112609863,-11.43151569366455,-2.0292205810546875,2.545787508208987,temp-v1_3b-p055-bath_water-vs-freezer_air,hot,3.0,warm_cold,0.076303373710178,0.06263700021615651,0.7610312558454998,0.1000283702281657,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
bath water,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.257620355405145,hot,3.0,False,False,-8.27810001373291,-9.471717834472656,-8.963359832763672,-9.427974700927734,-0.6852598190307617,1.1528398924336098,temp-v1_3b-p055-bath_water-vs-freezer_air,cold,0.0,warm_cold,0.470863361432309,0.14272934264862594,0.23729595794685354,0.14911133797221157,"If the normal temperature for freezer air is -18 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freshly served tea,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7788313680150059,cold,0.0,False,False,-12.224820137023926,-11.461138725280762,-9.393733978271484,-11.58838939666748,-2.8310861587524414,2.5826296309427854,temp-v1_3b-p055-freshly_served_tea-vs-freezer_air,hot,3.0,warm_cold,0.045455035542142246,0.09755389741173268,0.7710935994388027,0.08589746760732249,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freshly served tea,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.257620355405145,hot,3.0,False,False,-8.27810001373291,-9.471717834472656,-8.963359832763672,-9.427974700927734,-0.6852598190307617,1.1528398924336098,temp-v1_3b-p055-freshly_served_tea-vs-freezer_air,cold,0.0,warm_cold,0.470863361432309,0.14272934264862594,0.23729595794685354,0.14911133797221157,"If the normal temperature for freezer air is -18 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.30499873696445134,cold,0.0,False,False,-10.277848243713379,-11.17884635925293,-6.106001853942871,-9.053560256958008,-4.171846389770508,2.8964134883135255,temp-v1_3b-p055-heated_oven_air-vs-freezer_air,hot,3.0,warm_cold,0.014358953228306867,0.005832090721854205,0.9309634854919931,0.04884547055784581,"If the normal temperature for heated oven air is 180 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.257620355405145,hot,3.0,False,False,-8.27810001373291,-9.471717834472656,-8.963359832763672,-9.427974700927734,-0.6852598190307617,1.1528398924336098,temp-v1_3b-p055-heated_oven_air-vs-freezer_air,cold,0.0,warm_cold,0.470863361432309,0.14272934264862594,0.23729595794685354,0.14911133797221157,"If the normal temperature for freezer air is -18 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
room air,bath water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.3101565413571654,hot,3.0,False,False,-9.95374870300293,-9.657644271850586,-8.98841381072998,-9.752616882324219,0.6692304611206055,1.8839114499388927,temp-v1_3b-p055-room_air-vs-bath_water,hot,3.0,warm_cold,0.16147097883308148,0.21711558468236283,0.42396899228741847,0.19744444419713708,"If the normal temperature for room air is 21 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
room air,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.8079795018329039,warm,2.0,False,False,-11.702252388000488,-11.899613380432129,-9.402295112609863,-11.43151569366455,-2.0292205810546875,2.545787508208987,temp-v1_3b-p055-room_air-vs-bath_water,hot,3.0,warm_cold,0.076303373710178,0.06263700021615651,0.7610312558454998,0.1000283702281657,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
room air,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.3101565413571654,hot,3.0,False,False,-9.95374870300293,-9.657644271850586,-8.98841381072998,-9.752616882324219,0.6692304611206055,1.8839114499388927,temp-v1_3b-p055-room_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.16147097883308148,0.21711558468236283,0.42396899228741847,0.19744444419713708,"If the normal temperature for room air is 21 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
room air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7788313680150059,cold,0.0,False,False,-12.224820137023926,-11.461138725280762,-9.393733978271484,-11.58838939666748,-2.8310861587524414,2.5826296309427854,temp-v1_3b-p055-room_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.045455035542142246,0.09755389741173268,0.7710935994388027,0.08589746760732249,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
room air,heated oven air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.3101565413571654,hot,3.0,False,False,-9.95374870300293,-9.657644271850586,-8.98841381072998,-9.752616882324219,0.6692304611206055,1.8839114499388927,temp-v1_3b-p055-room_air-vs-heated_oven_air,hot,3.0,warm_cold,0.16147097883308148,0.21711558468236283,0.42396899228741847,0.19744444419713708,"If the normal temperature for room air is 21 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
