a_expected_label,a_prompt,b_expected_label,b_prompt,comparison_a,comparison_b,context_type,control_type,design,dimension,has_semantic_scaffold,is_artificial_norm,is_borderline,is_counter_natural,log_ratio_a,log_ratio_b,pair_flipped,pair_id,pair_orientation_base_key,predicate_family,ratio_a,ratio_b,ratio_bucket_a,ratio_bucket_b,regime,scale_type,source,standard_a,standard_b,standard_type,target,type,unit,value
small,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 90 centimeters feels",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 90 centimeters feels",Type E dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,-0.6359887667199967,-1.3581234841531944,False,size-v2-fictional_semantic-p0090-Type_E_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-p0090-Type_E_dax_rods-vs-Type_F_dax_rods,tiny_huge,0.5294117647058824,0.2571428571428571,0.529412,0.257143,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,350,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 130 centimeters feels",small,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 130 centimeters feels",Type A dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,4.867534450455582,-0.2682639865946794,False,size-v2-fictional_semantic-p0130-Type_A_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-p0130-Type_A_dax_rods-vs-Type_E_dax_rods,tiny_huge,130.0,0.7647058823529411,130,0.764706,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 130 centimeters feels",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 130 centimeters feels",Type A dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,4.867534450455582,-0.9903987040278769,False,size-v2-fictional_semantic-p0130-Type_A_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-p0130-Type_A_dax_rods-vs-Type_F_dax_rods,tiny_huge,130.0,0.37142857142857144,130,0.371429,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
small,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 130 centimeters feels",huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, a dax body length of 130 centimeters feels",Type E dax rods,Type B dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,-0.2682639865946794,2.670309873119363,True,size-v2-fictional_semantic-p0130-Type_E_dax_rods-vs-Type_B_dax_rods,size-v2-fictional_semantic-p0130-Type_B_dax_rods-vs-Type_E_dax_rods,tiny_huge,0.7647058823529411,14.444444444444445,0.764706,14.4444,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,9,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, a dax body length of 130 centimeters feels",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 130 centimeters feels",Type B dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,2.670309873119363,-0.9903987040278769,False,size-v2-fictional_semantic-p0130-Type_B_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-p0130-Type_B_dax_rods-vs-Type_F_dax_rods,tiny_huge,14.444444444444445,0.37142857142857144,14.4444,0.371429,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
small,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 130 centimeters feels",huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, a dax body length of 130 centimeters feels",Type E dax rods,Type C dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,-0.2682639865946794,1.0388930539664876,True,size-v2-fictional_semantic-p0130-Type_E_dax_rods-vs-Type_C_dax_rods,size-v2-fictional_semantic-p0130-Type_C_dax_rods-vs-Type_E_dax_rods,tiny_huge,0.7647058823529411,2.8260869565217392,0.764706,2.82609,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,46,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, a dax body length of 130 centimeters feels",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 130 centimeters feels",Type C dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,1.0388930539664876,-0.9903987040278769,False,size-v2-fictional_semantic-p0130-Type_C_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-p0130-Type_C_dax_rods-vs-Type_F_dax_rods,tiny_huge,2.8260869565217392,0.37142857142857144,2.82609,0.371429,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,46,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, a dax body length of 130 centimeters feels",small,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 130 centimeters feels",Type D dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,0.7731898882334817,-0.2682639865946794,False,size-v2-fictional_semantic-p0130-Type_D_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-p0130-Type_D_dax_rods-vs-Type_E_dax_rods,tiny_huge,2.1666666666666665,0.7647058823529411,2.16667,0.764706,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,60,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, a dax body length of 130 centimeters feels",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 130 centimeters feels",Type D dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,0.7731898882334817,-0.9903987040278769,False,size-v2-fictional_semantic-p0130-Type_D_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-p0130-Type_D_dax_rods-vs-Type_F_dax_rods,tiny_huge,2.1666666666666665,0.37142857142857144,2.16667,0.371429,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,60,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 130 centimeters feels",small,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 130 centimeters feels",Type F dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,-0.9903987040278769,-0.2682639865946794,True,size-v2-fictional_semantic-p0130-Type_F_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-p0130-Type_E_dax_rods-vs-Type_F_dax_rods,tiny_huge,0.37142857142857144,0.7647058823529411,0.371429,0.764706,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,350,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 200 centimeters feels",huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 200 centimeters feels",Type E dax rods,Type A dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,0.16251892949777494,5.298317366548036,True,size-v2-fictional_semantic-p0200-Type_E_dax_rods-vs-Type_A_dax_rods,size-v2-fictional_semantic-p0200-Type_A_dax_rods-vs-Type_E_dax_rods,tiny_huge,1.1764705882352942,200.0,1.17647,200,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,1,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 200 centimeters feels",huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 200 centimeters feels",Type F dax rods,Type A dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,-0.5596157879354228,5.298317366548036,True,size-v2-fictional_semantic-p0200-Type_F_dax_rods-vs-Type_A_dax_rods,size-v2-fictional_semantic-p0200-Type_A_dax_rods-vs-Type_F_dax_rods,tiny_huge,0.5714285714285714,200.0,0.571429,200,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,350,1,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, a dax body length of 200 centimeters feels",large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 200 centimeters feels",Type B dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,3.101092789211817,0.16251892949777494,False,size-v2-fictional_semantic-p0200-Type_B_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-p0200-Type_B_dax_rods-vs-Type_E_dax_rods,tiny_huge,22.22222222222222,1.1764705882352942,22.2222,1.17647,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,170,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 200 centimeters feels",huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, a dax body length of 200 centimeters feels",Type F dax rods,Type B dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,-0.5596157879354228,3.101092789211817,True,size-v2-fictional_semantic-p0200-Type_F_dax_rods-vs-Type_B_dax_rods,size-v2-fictional_semantic-p0200-Type_B_dax_rods-vs-Type_F_dax_rods,tiny_huge,0.5714285714285714,22.22222222222222,0.571429,22.2222,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,350,9,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, a dax body length of 200 centimeters feels",large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 200 centimeters feels",Type C dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,1.4696759700589417,0.16251892949777494,False,size-v2-fictional_semantic-p0200-Type_C_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-p0200-Type_C_dax_rods-vs-Type_E_dax_rods,tiny_huge,4.3478260869565215,1.1764705882352942,4.34783,1.17647,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,46,170,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 200 centimeters feels",huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, a dax body length of 200 centimeters feels",Type F dax rods,Type C dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,-0.5596157879354228,1.4696759700589417,True,size-v2-fictional_semantic-p0200-Type_F_dax_rods-vs-Type_C_dax_rods,size-v2-fictional_semantic-p0200-Type_C_dax_rods-vs-Type_F_dax_rods,tiny_huge,0.5714285714285714,4.3478260869565215,0.571429,4.34783,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,350,46,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 200 centimeters feels",huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, a dax body length of 200 centimeters feels",Type E dax rods,Type D dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,0.16251892949777494,1.2039728043259361,True,size-v2-fictional_semantic-p0200-Type_E_dax_rods-vs-Type_D_dax_rods,size-v2-fictional_semantic-p0200-Type_D_dax_rods-vs-Type_E_dax_rods,tiny_huge,1.1764705882352942,3.3333333333333335,1.17647,3.33333,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,60,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, a dax body length of 200 centimeters feels",small,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 200 centimeters feels",Type D dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,1.2039728043259361,-0.5596157879354228,False,size-v2-fictional_semantic-p0200-Type_D_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-p0200-Type_D_dax_rods-vs-Type_F_dax_rods,tiny_huge,3.3333333333333335,0.5714285714285714,3.33333,0.571429,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,60,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 200 centimeters feels",small,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 200 centimeters feels",Type E dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,0.16251892949777494,-0.5596157879354228,False,size-v2-fictional_semantic-p0200-Type_E_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-p0200-Type_E_dax_rods-vs-Type_F_dax_rods,tiny_huge,1.1764705882352942,0.5714285714285714,1.17647,0.571429,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 320 centimeters feels",large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 320 centimeters feels",Type A dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,5.768320995793772,0.6325225587435105,False,size-v2-fictional_semantic-p0320-Type_A_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-p0320-Type_A_dax_rods-vs-Type_E_dax_rods,tiny_huge,320.0,1.8823529411764706,320,1.88235,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,170,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, a dax body length of 320 centimeters feels",large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 320 centimeters feels",Type B dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,3.571096418457553,0.6325225587435105,False,size-v2-fictional_semantic-p0320-Type_B_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-p0320-Type_B_dax_rods-vs-Type_E_dax_rods,tiny_huge,35.55555555555556,1.8823529411764706,35.5556,1.88235,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,170,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 320 centimeters feels",huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, a dax body length of 320 centimeters feels",Type E dax rods,Type C dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,0.6325225587435105,1.9396795993046771,True,size-v2-fictional_semantic-p0320-Type_E_dax_rods-vs-Type_C_dax_rods,size-v2-fictional_semantic-p0320-Type_C_dax_rods-vs-Type_E_dax_rods,tiny_huge,1.8823529411764706,6.956521739130435,1.88235,6.95652,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,46,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 320 centimeters feels",huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, a dax body length of 320 centimeters feels",Type E dax rods,Type D dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,0.6325225587435105,1.6739764335716716,True,size-v2-fictional_semantic-p0320-Type_E_dax_rods-vs-Type_D_dax_rods,size-v2-fictional_semantic-p0320-Type_D_dax_rods-vs-Type_E_dax_rods,tiny_huge,1.8823529411764706,5.333333333333333,1.88235,5.33333,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,60,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, a dax body length of 500 centimeters feels",large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 500 centimeters feels",Type A dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,6.214608098422191,0.3566749439387324,False,size-v2-fictional_semantic-p0500-Type_A_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-p0500-Type_A_dax_rods-vs-Type_F_dax_rods,tiny_huge,500.0,1.4285714285714286,500,1.42857,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, a dax body length of 500 centimeters feels",large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 500 centimeters feels",Type B dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,4.017383521085972,0.3566749439387324,False,size-v2-fictional_semantic-p0500-Type_B_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-p0500-Type_B_dax_rods-vs-Type_F_dax_rods,tiny_huge,55.55555555555556,1.4285714285714286,55.5556,1.42857,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 500 centimeters feels",huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, a dax body length of 500 centimeters feels",Type F dax rods,Type C dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,0.3566749439387324,2.385966701933097,True,size-v2-fictional_semantic-p0500-Type_F_dax_rods-vs-Type_C_dax_rods,size-v2-fictional_semantic-p0500-Type_C_dax_rods-vs-Type_F_dax_rods,tiny_huge,1.4285714285714286,10.869565217391305,1.42857,10.8696,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,350,46,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, a dax body length of 500 centimeters feels",large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 500 centimeters feels",Type D dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,2.120263536200091,0.3566749439387324,False,size-v2-fictional_semantic-p0500-Type_D_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-p0500-Type_D_dax_rods-vs-Type_F_dax_rods,tiny_huge,8.333333333333334,1.4285714285714286,8.33333,1.42857,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,60,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
large,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, a dax body length of 500 centimeters feels",huge,"In this measurement task, a dax is a manufactured rod-like object. Only body length matters. The normal body length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, a dax body length of 500 centimeters feels",Type F dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,0.3566749439387324,1.07880966137193,True,size-v2-fictional_semantic-p0500-Type_F_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-p0500-Type_E_dax_rods-vs-Type_F_dax_rods,tiny_huge,1.4285714285714286,2.9411764705882355,1.42857,2.94118,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,350,170,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
