comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_cold,logscore_cool,logscore_hot,logscore_warm,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_cold,prob_cool,prob_hot,prob_warm,prompt,scale_type,side,source,standard_type,target,type,unit,value
freezer air,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1653170520300733,warm,2.0,False,False,-7.840593338012695,-9.358888626098633,-6.966438293457031,-7.15640926361084,-0.1899709701538086,2.0317544413809743,temp-v1_3a-p035-freezer_air-vs-swimming_pool_water,hot,3.0,warm_cold,0.17863241436420216,0.03913569066186569,0.4281549607712444,0.3540769342026878,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
freshly served tea,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9744313226693513,cold,0.0,False,False,-7.399101257324219,-8.410285949707031,-5.700161933898926,-7.00732421875,-1.698939323425293,2.373499576312117,temp-v1_3a-p035-freshly_served_tea-vs-freezer_air,hot,3.0,warm_cold,0.12031464818418984,0.04376899486739138,0.6578978675478878,0.17801848940053086,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
freshly served tea,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2724367706218582,hot,3.0,False,False,-7.460549831390381,-8.889525413513184,-7.550856113433838,-7.290773868560791,-0.2600822448730469,1.602814365699545,temp-v1_3a-p035-freshly_served_tea-vs-freezer_air,warm,2.0,warm_cold,0.2995586150886516,0.07176052444877891,0.2736921203256272,0.35498874013694226,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.173718382791641,cold,0.0,False,False,-6.1746416091918945,-8.540249824523926,-6.179113388061523,-5.785839080810547,-0.38880252838134766,1.6918755147017304,temp-v1_3a-p035-heated_oven_air-vs-freezer_air,warm,2.0,warm_cold,0.28053295498536424,0.026339849677875518,0.27928127435033434,0.4138459209864258,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2724367706218582,hot,3.0,False,False,-7.460549831390381,-8.889525413513184,-7.550856113433838,-7.290773868560791,-0.2600822448730469,1.602814365699545,temp-v1_3a-p035-heated_oven_air-vs-freezer_air,warm,2.0,warm_cold,0.2995586150886516,0.07176052444877891,0.2736921203256272,0.35498874013694226,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
room air,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1648704023707057,warm,2.0,False,False,-7.339493751525879,-8.90960693359375,-6.692647933959961,-6.481106758117676,0.21154117584228516,1.9454957666317028,temp-v1_3a-p035-room_air-vs-freshly_served_tea,warm,2.0,warm_cold,0.18258563933171765,0.03798176353271654,0.34864880882785443,0.43078378830771136,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
room air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9744313226693513,cold,0.0,False,False,-7.399101257324219,-8.410285949707031,-5.700161933898926,-7.00732421875,-1.698939323425293,2.373499576312117,temp-v1_3a-p035-room_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.12031464818418984,0.04376899486739138,0.6578978675478878,0.17801848940053086,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
heated oven air,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.173718382791641,cold,0.0,False,False,-6.1746416091918945,-8.540249824523926,-6.179113388061523,-5.785839080810547,-0.38880252838134766,1.6918755147017304,temp-v1_3a-p035-heated_oven_air-vs-room_air,warm,2.0,warm_cold,0.28053295498536424,0.026339849677875518,0.27928127435033434,0.4138459209864258,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
heated oven air,room air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1648704023707057,warm,2.0,False,False,-7.339493751525879,-8.90960693359375,-6.692647933959961,-6.481106758117676,0.21154117584228516,1.9454957666317028,temp-v1_3a-p035-heated_oven_air-vs-room_air,warm,2.0,warm_cold,0.18258563933171765,0.03798176353271654,0.34864880882785443,0.43078378830771136,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
freshly served tea,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9744313226693513,cold,0.0,False,False,-7.399101257324219,-8.410285949707031,-5.700161933898926,-7.00732421875,-1.698939323425293,2.373499576312117,temp-v1_3a-p035-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.12031464818418984,0.04376899486739138,0.6578978675478878,0.17801848940053086,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
freshly served tea,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1653170520300733,warm,2.0,False,False,-7.840593338012695,-9.358888626098633,-6.966438293457031,-7.15640926361084,-0.1899709701538086,2.0317544413809743,temp-v1_3a-p035-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.17863241436420216,0.03913569066186569,0.4281549607712444,0.3540769342026878,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
heated oven air,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.173718382791641,cold,0.0,False,False,-6.1746416091918945,-8.540249824523926,-6.179113388061523,-5.785839080810547,-0.38880252838134766,1.6918755147017304,temp-v1_3a-p035-heated_oven_air-vs-swimming_pool_water,warm,2.0,warm_cold,0.28053295498536424,0.026339849677875518,0.27928127435033434,0.4138459209864258,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
heated oven air,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1653170520300733,warm,2.0,False,False,-7.840593338012695,-9.358888626098633,-6.966438293457031,-7.15640926361084,-0.1899709701538086,2.0317544413809743,temp-v1_3a-p035-heated_oven_air-vs-swimming_pool_water,hot,3.0,warm_cold,0.17863241436420216,0.03913569066186569,0.4281549607712444,0.3540769342026878,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 35 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
swimming-pool water,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1577681057156943,warm,2.0,False,False,-8.127030372619629,-9.53925609588623,-7.149815082550049,-7.412136554718018,-0.26232147216796875,2.069549701278543,temp-v1_3a-p045-swimming_pool_water-vs-freezer_air,hot,3.0,warm_cold,0.16821941725103687,0.04097833281357541,0.44696686859419227,0.34383538134119546,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
swimming-pool water,freezer air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.262274632084232,hot,3.0,False,False,-8.010919570922852,-8.937885284423828,-7.413366317749023,-7.48454475402832,0.07117843627929688,1.8821722817726563,temp-v1_3a-p045-swimming_pool_water-vs-freezer_air,hot,3.0,warm_cold,0.20382359936923689,0.08066374334381661,0.37048322385494686,0.34502943343199954,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,freezer air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.097226165980684,warm,2.0,False,False,-8.683870315551758,-8.879583358764648,-7.389090061187744,-6.860331058502197,0.5287590026855469,2.0709697105547473,temp-v1_3a-p045-bath_water-vs-freezer_air,warm,2.0,warm_cold,0.08571784030951984,0.07048133566066174,0.3128867268344483,0.5309140971953701,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,freezer air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.262274632084232,hot,3.0,False,False,-8.010919570922852,-8.937885284423828,-7.413366317749023,-7.48454475402832,0.07117843627929688,1.8821722817726563,temp-v1_3a-p045-bath_water-vs-freezer_air,hot,3.0,warm_cold,0.20382359936923689,0.08066374334381661,0.37048322385494686,0.34502943343199954,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freezer air,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.262274632084232,hot,3.0,False,False,-8.010919570922852,-8.937885284423828,-7.413366317749023,-7.48454475402832,0.07117843627929688,1.8821722817726563,temp-v1_3a-p045-freezer_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.20382359936923689,0.08066374334381661,0.37048322385494686,0.34502943343199954,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freezer air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9456456548026456,cold,0.0,False,False,-7.818291664123535,-8.520977973937988,-5.853878974914551,-7.137563705444336,-1.9644126892089844,2.4372552362597135,temp-v1_3a-p045-freezer_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.09432812815360368,0.04671629901317367,0.6726277915800943,0.1863277812531284,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.175493008146245,cold,0.0,False,False,-6.645419120788574,-8.851642608642578,-6.216540336608887,-6.246942520141602,-0.4288787841796875,1.8610514085746501,temp-v1_3a-p045-heated_oven_air-vs-freezer_air,hot,3.0,warm_cold,0.24182601512388932,0.026628845192250377,0.37133228401467905,0.3602128556691813,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
heated oven air,freezer air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.262274632084232,hot,3.0,False,False,-8.010919570922852,-8.937885284423828,-7.413366317749023,-7.48454475402832,0.07117843627929688,1.8821722817726563,temp-v1_3a-p045-heated_oven_air-vs-freezer_air,hot,3.0,warm_cold,0.20382359936923689,0.08066374334381661,0.37048322385494686,0.34502943343199954,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
swimming-pool water,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1577681057156943,warm,2.0,False,False,-8.127030372619629,-9.53925609588623,-7.149815082550049,-7.412136554718018,-0.26232147216796875,2.069549701278543,temp-v1_3a-p045-swimming_pool_water-vs-room_air,hot,3.0,warm_cold,0.16821941725103687,0.04097833281357541,0.44696686859419227,0.34383538134119546,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
swimming-pool water,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1538488845809944,hot,3.0,False,False,-7.77718448638916,-8.832135200500488,-6.824493408203125,-6.6383161544799805,-0.18617725372314453,2.034606975498455,temp-v1_3a-p045-swimming_pool_water-vs-room_air,warm,2.0,warm_cold,0.1415604718147685,0.04929271366712548,0.36702063279511743,0.44212618172298856,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,room air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.097226165980684,warm,2.0,False,False,-8.683870315551758,-8.879583358764648,-7.389090061187744,-6.860331058502197,0.5287590026855469,2.0709697105547473,temp-v1_3a-p045-bath_water-vs-room_air,warm,2.0,warm_cold,0.08571784030951984,0.07048133566066174,0.3128867268344483,0.5309140971953701,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1538488845809944,hot,3.0,False,False,-7.77718448638916,-8.832135200500488,-6.824493408203125,-6.6383161544799805,-0.18617725372314453,2.034606975498455,temp-v1_3a-p045-bath_water-vs-room_air,warm,2.0,warm_cold,0.1415604718147685,0.04929271366712548,0.36702063279511743,0.44212618172298856,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freshly served tea,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9456456548026456,cold,0.0,False,False,-7.818291664123535,-8.520977973937988,-5.853878974914551,-7.137563705444336,-1.9644126892089844,2.4372552362597135,temp-v1_3a-p045-freshly_served_tea-vs-room_air,hot,3.0,warm_cold,0.09432812815360368,0.04671629901317367,0.6726277915800943,0.1863277812531284,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freshly served tea,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1538488845809944,hot,3.0,False,False,-7.77718448638916,-8.832135200500488,-6.824493408203125,-6.6383161544799805,-0.18617725372314453,2.034606975498455,temp-v1_3a-p045-freshly_served_tea-vs-room_air,warm,2.0,warm_cold,0.1415604718147685,0.04929271366712548,0.36702063279511743,0.44212618172298856,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
heated oven air,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.175493008146245,cold,0.0,False,False,-6.645419120788574,-8.851642608642578,-6.216540336608887,-6.246942520141602,-0.4288787841796875,1.8610514085746501,temp-v1_3a-p045-heated_oven_air-vs-room_air,hot,3.0,warm_cold,0.24182601512388932,0.026628845192250377,0.37133228401467905,0.3602128556691813,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
heated oven air,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1538488845809944,hot,3.0,False,False,-7.77718448638916,-8.832135200500488,-6.824493408203125,-6.6383161544799805,-0.18617725372314453,2.034606975498455,temp-v1_3a-p045-heated_oven_air-vs-room_air,warm,2.0,warm_cold,0.1415604718147685,0.04929271366712548,0.36702063279511743,0.44212618172298856,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freshly served tea,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9456456548026456,cold,0.0,False,False,-7.818291664123535,-8.520977973937988,-5.853878974914551,-7.137563705444336,-1.9644126892089844,2.4372552362597135,temp-v1_3a-p045-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.09432812815360368,0.04671629901317367,0.6726277915800943,0.1863277812531284,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freshly served tea,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1577681057156943,warm,2.0,False,False,-8.127030372619629,-9.53925609588623,-7.149815082550049,-7.412136554718018,-0.26232147216796875,2.069549701278543,temp-v1_3a-p045-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.16821941725103687,0.04097833281357541,0.44696686859419227,0.34383538134119546,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
swimming-pool water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1577681057156943,warm,2.0,False,False,-8.127030372619629,-9.53925609588623,-7.149815082550049,-7.412136554718018,-0.26232147216796875,2.069549701278543,temp-v1_3a-p045-swimming_pool_water-vs-heated_oven_air,hot,3.0,warm_cold,0.16821941725103687,0.04097833281357541,0.44696686859419227,0.34383538134119546,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
swimming-pool water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.175493008146245,cold,0.0,False,False,-6.645419120788574,-8.851642608642578,-6.216540336608887,-6.246942520141602,-0.4288787841796875,1.8610514085746501,temp-v1_3a-p045-swimming_pool_water-vs-heated_oven_air,hot,3.0,warm_cold,0.24182601512388932,0.026628845192250377,0.37133228401467905,0.3602128556691813,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.097226165980684,warm,2.0,False,False,-8.683870315551758,-8.879583358764648,-7.389090061187744,-6.860331058502197,0.5287590026855469,2.0709697105547473,temp-v1_3a-p045-bath_water-vs-freshly_served_tea,warm,2.0,warm_cold,0.08571784030951984,0.07048133566066174,0.3128867268344483,0.5309140971953701,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9456456548026456,cold,0.0,False,False,-7.818291664123535,-8.520977973937988,-5.853878974914551,-7.137563705444336,-1.9644126892089844,2.4372552362597135,temp-v1_3a-p045-bath_water-vs-freshly_served_tea,hot,3.0,warm_cold,0.09432812815360368,0.04671629901317367,0.6726277915800943,0.1863277812531284,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,heated oven air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.097226165980684,warm,2.0,False,False,-8.683870315551758,-8.879583358764648,-7.389090061187744,-6.860331058502197,0.5287590026855469,2.0709697105547473,temp-v1_3a-p045-bath_water-vs-heated_oven_air,warm,2.0,warm_cold,0.08571784030951984,0.07048133566066174,0.3128867268344483,0.5309140971953701,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
bath water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.175493008146245,cold,0.0,False,False,-6.645419120788574,-8.851642608642578,-6.216540336608887,-6.246942520141602,-0.4288787841796875,1.8610514085746501,temp-v1_3a-p045-bath_water-vs-heated_oven_air,hot,3.0,warm_cold,0.24182601512388932,0.026628845192250377,0.37133228401467905,0.3602128556691813,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 45 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
freezer air,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2931632452609403,hot,3.0,False,False,-7.890372276306152,-9.008956909179688,-7.835880279541016,-7.6116228103637695,-0.2242574691772461,1.6569487896055652,temp-v1_3a-p055-freezer_air-vs-bath_water,warm,2.0,warm_cold,0.2699622083823488,0.08820797226094174,0.28508117863120447,0.35674864072550505,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freezer air,bath water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0821976992564888,warm,2.0,False,False,-8.675145149230957,-8.766006469726562,-6.877531051635742,-6.794337272644043,0.08319377899169922,2.215209792979051,temp-v1_3a-p055-freezer_air-vs-bath_water,warm,2.0,warm_cold,0.06893140065603896,0.06294431811765311,0.41601691240878186,0.45210736881752617,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freezer air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2931632452609403,hot,3.0,False,False,-7.890372276306152,-9.008956909179688,-7.835880279541016,-7.6116228103637695,-0.2242574691772461,1.6569487896055652,temp-v1_3a-p055-freezer_air-vs-freshly_served_tea,warm,2.0,warm_cold,0.2699622083823488,0.08820797226094174,0.28508117863120447,0.35674864072550505,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freezer air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0329584940384098,cold,0.0,False,False,-7.5662841796875,-8.183245658874512,-5.844784736633301,-6.958135604858398,-1.7214994430541992,2.3404115223241035,temp-v1_3a-p055-freezer_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.11148872296152673,0.060157250004759195,0.6235462182519161,0.20480780878179794,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
