comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.426482424170446,tiny,0.0,False,False,-15.923707008361816,-12.244730949401855,-10.003263473510742,-13.756735801696777,-3.753472328186035,1.0779163045383369,size-v1_3a-p0060-an_african_elephant-vs-a_house_mouse,small,1.0,tiny_huge,0.002370148204230118,0.093871661441742,0.8830625370421622,0.020695653311865677,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.643465440508261,huge,3.0,False,False,-15.052175521850586,-10.212042808532715,-9.227327346801758,-13.658293724060059,-5.824848175048828,1.2647281507569372,size-v1_3a-p0060-an_african_elephant-vs-a_house_mouse,small,1.0,tiny_huge,0.0021270878767926287,0.2690471286188175,0.7202526298889242,0.008573153615465623,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a domestic cat,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5885320916938809,large,2.0,False,False,-16.814044952392578,-12.11569881439209,-10.877978324890137,-15.449177742004395,-1.2377204895019531,1.2187081834769409,size-v1_3a-p0060-a_domestic_cat-vs-an_adult_human,small,1.0,tiny_huge,0.0020278869844680128,0.2225919989549188,0.7674405246136994,0.007939589446913956,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a domestic cat,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5466302382990273,tiny,0.0,False,False,-16.167804718017578,-11.87149429321289,-10.400323867797852,-14.845760345458984,-4.445436477661133,1.1801341045250686,size-v1_3a-p0060-a_domestic_cat-vs-an_adult_human,small,1.0,tiny_huge,0.0025131265483761263,0.18453479557284366,0.8035251337342532,0.009426944144527136,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a domestic cat,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5885320916938809,large,2.0,False,False,-16.814044952392578,-12.11569881439209,-10.877978324890137,-15.449177742004395,-1.2377204895019531,1.2187081834769409,size-v1_3a-p0060-a_domestic_cat-vs-an_african_elephant,small,1.0,tiny_huge,0.0020278869844680128,0.2225919989549188,0.7674405246136994,0.007939589446913956,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a domestic cat,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.426482424170446,tiny,0.0,False,False,-15.923707008361816,-12.244730949401855,-10.003263473510742,-13.756735801696777,-3.753472328186035,1.0779163045383369,size-v1_3a-p0060-a_domestic_cat-vs-an_african_elephant,small,1.0,tiny_huge,0.002370148204230118,0.093871661441742,0.8830625370421622,0.020695653311865677,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a domestic cat,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5820829809890311,large,2.0,False,False,-17.127992630004883,-12.966939926147461,-11.647835731506348,-16.109750747680664,-1.3191041946411133,1.205888231592252,size-v1_3a-p0090-a_domestic_cat-vs-an_ant,small,1.0,tiny_huge,0.0032489508053008907,0.2083844766665194,0.7793724258433102,0.008994146684869352,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a domestic cat,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6815288783430818,huge,3.0,False,False,-16.517824172973633,-13.356877326965332,-12.164568901062012,-15.735917091369629,-4.353255271911621,1.2239725056859807,size-v1_3a-p0090-a_domestic_cat-vs-an_ant,small,1.0,tiny_huge,0.009568494571130542,0.22574876734292337,0.7437694872867424,0.020913250799203722,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a labrador dog,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7268833368690509,large,2.0,False,False,-15.025837898254395,-11.402795791625977,-10.714537620544434,-15.01702880859375,-0.688258171081543,1.3372220555032082,size-v1_3a-p0090-a_labrador_dog-vs-an_ant,small,1.0,tiny_huge,0.008772120746102556,0.32852755051544424,0.6538505922340121,0.008849736504441135,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a labrador dog,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6815288783430818,huge,3.0,False,False,-16.517824172973633,-13.356877326965332,-12.164568901062012,-15.735917091369629,-4.353255271911621,1.2239725056859807,size-v1_3a-p0090-a_labrador_dog-vs-an_ant,small,1.0,tiny_huge,0.009568494571130542,0.22574876734292337,0.7437694872867424,0.020913250799203722,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an ant,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6815288783430818,huge,3.0,False,False,-16.517824172973633,-13.356877326965332,-12.164568901062012,-15.735917091369629,-4.353255271911621,1.2239725056859807,size-v1_3a-p0090-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.009568494571130542,0.22574876734292337,0.7437694872867424,0.020913250799203722,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an ant,an adult human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6398421886004082,small,1.0,False,False,-15.957778930664062,-11.558548927307129,-10.55577278137207,-15.177506446838379,1.0027761459350586,1.2650145884172972,size-v1_3a-p0090-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.003263480927748098,0.26560875982396137,0.7240066259861302,0.00712113326216036,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6815288783430818,huge,3.0,False,False,-16.517824172973633,-13.356877326965332,-12.164568901062012,-15.735917091369629,-4.353255271911621,1.2239725056859807,size-v1_3a-p0090-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.009568494571130542,0.22574876734292337,0.7437694872867424,0.020913250799203722,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.45145551379642224,tiny,0.0,False,False,-16.08124351501465,-12.615983009338379,-10.511486053466797,-14.350874900817871,-3.839388847351074,1.0941602906917438,size-v1_3a-p0090-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.0033222814206351143,0.10626247657493677,0.8716684932799647,0.018746748724463375,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a domestic cat,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5820829809890311,large,2.0,False,False,-17.127992630004883,-12.966939926147461,-11.647835731506348,-16.109750747680664,-1.3191041946411133,1.205888231592252,size-v1_3a-p0090-a_domestic_cat-vs-a_house_mouse,small,1.0,tiny_huge,0.0032489508053008907,0.2083844766665194,0.7793724258433102,0.008994146684869352,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a domestic cat,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5509451056585851,huge,3.0,False,False,-13.822606086730957,-9.118947982788086,-10.524639129638672,-14.920416831970215,-4.703658103942871,1.8073769054166235,size-v1_3a-p0090-a_domestic_cat-vs-a_house_mouse,large,2.0,tiny_huge,0.007207660105178569,0.795366065097517,0.19502179490605395,0.002404479891250481,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a house mouse,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5509451056585851,huge,3.0,False,False,-13.822606086730957,-9.118947982788086,-10.524639129638672,-14.920416831970215,-4.703658103942871,1.8073769054166235,size-v1_3a-p0090-a_house_mouse-vs-a_labrador_dog,large,2.0,tiny_huge,0.007207660105178569,0.795366065097517,0.19502179490605395,0.002404479891250481,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a house mouse,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7268833368690509,large,2.0,False,False,-15.025837898254395,-11.402795791625977,-10.714537620544434,-15.01702880859375,-0.688258171081543,1.3372220555032082,size-v1_3a-p0090-a_house_mouse-vs-a_labrador_dog,small,1.0,tiny_huge,0.008772120746102556,0.32852755051544424,0.6538505922340121,0.008849736504441135,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a house mouse,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5509451056585851,huge,3.0,False,False,-13.822606086730957,-9.118947982788086,-10.524639129638672,-14.920416831970215,-4.703658103942871,1.8073769054166235,size-v1_3a-p0090-a_house_mouse-vs-an_adult_human,large,2.0,tiny_huge,0.007207660105178569,0.795366065097517,0.19502179490605395,0.002404479891250481,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a house mouse,an adult human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6398421886004082,small,1.0,False,False,-15.957778930664062,-11.558548927307129,-10.55577278137207,-15.177506446838379,1.0027761459350586,1.2650145884172972,size-v1_3a-p0090-a_house_mouse-vs-an_adult_human,small,1.0,tiny_huge,0.003263480927748098,0.26560875982396137,0.7240066259861302,0.00712113326216036,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.45145551379642224,tiny,0.0,False,False,-16.08124351501465,-12.615983009338379,-10.511486053466797,-14.350874900817871,-3.839388847351074,1.0941602906917438,size-v1_3a-p0090-an_african_elephant-vs-a_house_mouse,small,1.0,tiny_huge,0.0033222814206351143,0.10626247657493677,0.8716684932799647,0.018746748724463375,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5509451056585851,huge,3.0,False,False,-13.822606086730957,-9.118947982788086,-10.524639129638672,-14.920416831970215,-4.703658103942871,1.8073769054166235,size-v1_3a-p0090-an_african_elephant-vs-a_house_mouse,large,2.0,tiny_huge,0.007207660105178569,0.795366065097517,0.19502179490605395,0.002404479891250481,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a domestic cat,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5820829809890311,large,2.0,False,False,-17.127992630004883,-12.966939926147461,-11.647835731506348,-16.109750747680664,-1.3191041946411133,1.205888231592252,size-v1_3a-p0090-a_domestic_cat-vs-an_adult_human,small,1.0,tiny_huge,0.0032489508053008907,0.2083844766665194,0.7793724258433102,0.008994146684869352,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a domestic cat,an adult human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6398421886004082,small,1.0,False,False,-15.957778930664062,-11.558548927307129,-10.55577278137207,-15.177506446838379,1.0027761459350586,1.2650145884172972,size-v1_3a-p0090-a_domestic_cat-vs-an_adult_human,small,1.0,tiny_huge,0.003263480927748098,0.26560875982396137,0.7240066259861302,0.00712113326216036,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an african elephant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.45145551379642224,tiny,0.0,False,False,-16.08124351501465,-12.615983009338379,-10.511486053466797,-14.350874900817871,-3.839388847351074,1.0941602906917438,size-v1_3a-p0090-an_african_elephant-vs-a_domestic_cat,small,1.0,tiny_huge,0.0033222814206351143,0.10626247657493677,0.8716684932799647,0.018746748724463375,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an african elephant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5820829809890311,large,2.0,False,False,-17.127992630004883,-12.966939926147461,-11.647835731506348,-16.109750747680664,-1.3191041946411133,1.205888231592252,size-v1_3a-p0090-an_african_elephant-vs-a_domestic_cat,small,1.0,tiny_huge,0.0032489508053008907,0.2083844766665194,0.7793724258433102,0.008994146684869352,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a labrador dog,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7268833368690509,large,2.0,False,False,-15.025837898254395,-11.402795791625977,-10.714537620544434,-15.01702880859375,-0.688258171081543,1.3372220555032082,size-v1_3a-p0090-a_labrador_dog-vs-an_adult_human,small,1.0,tiny_huge,0.008772120746102556,0.32852755051544424,0.6538505922340121,0.008849736504441135,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
a labrador dog,an adult human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6398421886004082,small,1.0,False,False,-15.957778930664062,-11.558548927307129,-10.55577278137207,-15.177506446838379,1.0027761459350586,1.2650145884172972,size-v1_3a-p0090-a_labrador_dog-vs-an_adult_human,small,1.0,tiny_huge,0.003263480927748098,0.26560875982396137,0.7240066259861302,0.00712113326216036,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an african elephant,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.45145551379642224,tiny,0.0,False,False,-16.08124351501465,-12.615983009338379,-10.511486053466797,-14.350874900817871,-3.839388847351074,1.0941602906917438,size-v1_3a-p0090-an_african_elephant-vs-a_labrador_dog,small,1.0,tiny_huge,0.0033222814206351143,0.10626247657493677,0.8716684932799647,0.018746748724463375,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an african elephant,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7268833368690509,large,2.0,False,False,-15.025837898254395,-11.402795791625977,-10.714537620544434,-15.01702880859375,-0.688258171081543,1.3372220555032082,size-v1_3a-p0090-an_african_elephant-vs-a_labrador_dog,small,1.0,tiny_huge,0.008772120746102556,0.32852755051544424,0.6538505922340121,0.008849736504441135,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an african elephant,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.45145551379642224,tiny,0.0,False,False,-16.08124351501465,-12.615983009338379,-10.511486053466797,-14.350874900817871,-3.839388847351074,1.0941602906917438,size-v1_3a-p0090-an_african_elephant-vs-an_adult_human,small,1.0,tiny_huge,0.0033222814206351143,0.10626247657493677,0.8716684932799647,0.018746748724463375,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an african elephant,an adult human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6398421886004082,small,1.0,False,False,-15.957778930664062,-11.558548927307129,-10.55577278137207,-15.177506446838379,1.0027761459350586,1.2650145884172972,size-v1_3a-p0090-an_african_elephant-vs-an_adult_human,small,1.0,tiny_huge,0.003263480927748098,0.26560875982396137,0.7240066259861302,0.00712113326216036,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 90 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
an adult human,an ant,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.46494222180917144,small,1.0,False,False,-16.289337158203125,-11.950702667236328,-10.066158294677734,-14.275026321411133,1.8845443725585938,1.1206430905133766,size-v1_3a-p0130-an_adult_human-vs-an_ant,small,1.0,tiny_huge,0.0016966342450797586,0.1299670456978183,0.8556190963825008,0.01271722367460115,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6575040597985212,huge,3.0,False,False,-17.119558334350586,-13.902939796447754,-12.4550142288208,-15.58814525604248,-4.664544105529785,1.1632866582260193,size-v1_3a-p0130-an_adult_human-vs-an_ant,small,1.0,tiny_huge,0.00731606312396346,0.18248918237375394,0.7763601041066213,0.03383465039566149,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6575040597985212,huge,3.0,False,False,-17.119558334350586,-13.902939796447754,-12.4550142288208,-15.58814525604248,-4.664544105529785,1.1632866582260193,size-v1_3a-p0130-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.00731606312396346,0.18248918237375394,0.7763601041066213,0.03383465039566149,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.35937822126259306,tiny,0.0,False,False,-16.306594848632812,-12.663908004760742,-10.036291122436523,-13.758554458618164,-3.7222633361816406,1.0472125665501093,size-v1_3a-p0130-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.0017223138602884757,0.06578260872104733,0.910480407527149,0.022014669891515168,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
a house mouse,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7468229420211295,huge,3.0,False,False,-14.51684284210205,-9.643181800842285,-9.759645462036133,-14.13059139251709,-4.873661041259766,1.5259629376246637,size-v1_3a-p0130-a_house_mouse-vs-an_adult_human,large,2.0,tiny_huge,0.0040049734447364016,0.5238461274172491,0.4662557624559568,0.0058931366820579095,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
a house mouse,an adult human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.46494222180917144,small,1.0,False,False,-16.289337158203125,-11.950702667236328,-10.066158294677734,-14.275026321411133,1.8845443725585938,1.1206430905133766,size-v1_3a-p0130-a_house_mouse-vs-an_adult_human,small,1.0,tiny_huge,0.0016966342450797586,0.1299670456978183,0.8556190963825008,0.01271722367460115,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
a house mouse,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7468229420211295,huge,3.0,False,False,-14.51684284210205,-9.643181800842285,-9.759645462036133,-14.13059139251709,-4.873661041259766,1.5259629376246637,size-v1_3a-p0130-a_house_mouse-vs-an_african_elephant,large,2.0,tiny_huge,0.0040049734447364016,0.5238461274172491,0.4662557624559568,0.0058931366820579095,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
a house mouse,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.35937822126259306,tiny,0.0,False,False,-16.306594848632812,-12.663908004760742,-10.036291122436523,-13.758554458618164,-3.7222633361816406,1.0472125665501093,size-v1_3a-p0130-a_house_mouse-vs-an_african_elephant,small,1.0,tiny_huge,0.0017223138602884757,0.06578260872104733,0.910480407527149,0.022014669891515168,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an adult human,a domestic cat,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.46494222180917144,small,1.0,False,False,-16.289337158203125,-11.950702667236328,-10.066158294677734,-14.275026321411133,1.8845443725585938,1.1206430905133766,size-v1_3a-p0130-an_adult_human-vs-a_domestic_cat,small,1.0,tiny_huge,0.0016966342450797586,0.1299670456978183,0.8556190963825008,0.01271722367460115,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an adult human,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6008321216480863,huge,3.0,False,False,-16.87938690185547,-12.704978942871094,-11.449824333190918,-15.785295486450195,-5.429562568664551,1.215511254087692,size-v1_3a-p0130-an_adult_human-vs-a_domestic_cat,small,1.0,tiny_huge,0.003366580782724328,0.2188322782706712,0.7677469551981765,0.010054185748428037,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
