a_expected_label,a_prompt,b_expected_label,b_prompt,comparison_a,comparison_b,context_type,control_type,design,dimension,is_artificial_norm,is_borderline,log_ratio_a,log_ratio_b,pair_flipped,pair_id,pair_orientation_base_key,predicate_family,ratio_a,ratio_b,ratio_bucket_a,ratio_bucket_b,regime,scale_type,source,standard_a,standard_b,standard_type,target,type,unit,value
small,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 200 centimeters feels",large,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 200 centimeters feels",Class F objects,Class E objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.5596157879354228,0.16251892949777494,True,size-v2-neutral-p0200-Class_F_objects-vs-Class_E_objects,size-v2-neutral-p0200-Class_E_objects-vs-Class_F_objects,tiny_huge,0.5714285714285714,1.1764705882352942,0.571429,1.17647,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,350,170,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 320 centimeters feels",large,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 320 centimeters feels",Class A objects,Class E objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,5.768320995793772,0.6325225587435105,False,size-v2-neutral-p0320-Class_A_objects-vs-Class_E_objects,size-v2-neutral-p0320-Class_A_objects-vs-Class_E_objects,tiny_huge,320.0,1.8823529411764706,320,1.88235,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,1,170,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
large,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 320 centimeters feels",huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 320 centimeters feels",Class E objects,Class B objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.6325225587435105,3.571096418457553,True,size-v2-neutral-p0320-Class_E_objects-vs-Class_B_objects,size-v2-neutral-p0320-Class_B_objects-vs-Class_E_objects,tiny_huge,1.8823529411764706,35.55555555555556,1.88235,35.5556,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,9,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
huge,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 320 centimeters feels",large,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 320 centimeters feels",Class C objects,Class E objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,1.9396795993046771,0.6325225587435105,False,size-v2-neutral-p0320-Class_C_objects-vs-Class_E_objects,size-v2-neutral-p0320-Class_C_objects-vs-Class_E_objects,tiny_huge,6.956521739130435,1.8823529411764706,6.95652,1.88235,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,46,170,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
large,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 320 centimeters feels",huge,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 320 centimeters feels",Class E objects,Class D objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.6325225587435105,1.6739764335716716,True,size-v2-neutral-p0320-Class_E_objects-vs-Class_D_objects,size-v2-neutral-p0320-Class_D_objects-vs-Class_E_objects,tiny_huge,1.8823529411764706,5.333333333333333,1.88235,5.33333,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,60,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
large,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 500 centimeters feels",huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 500 centimeters feels",Class F objects,Class A objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.3566749439387324,6.214608098422191,True,size-v2-neutral-p0500-Class_F_objects-vs-Class_A_objects,size-v2-neutral-p0500-Class_A_objects-vs-Class_F_objects,tiny_huge,1.4285714285714286,500.0,1.42857,500,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,350,1,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 500 centimeters feels",large,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 500 centimeters feels",Class B objects,Class F objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,4.017383521085972,0.3566749439387324,False,size-v2-neutral-p0500-Class_B_objects-vs-Class_F_objects,size-v2-neutral-p0500-Class_B_objects-vs-Class_F_objects,tiny_huge,55.55555555555556,1.4285714285714286,55.5556,1.42857,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,9,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 500 centimeters feels",large,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 500 centimeters feels",Class C objects,Class F objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,2.385966701933097,0.3566749439387324,False,size-v2-neutral-p0500-Class_C_objects-vs-Class_F_objects,size-v2-neutral-p0500-Class_C_objects-vs-Class_F_objects,tiny_huge,10.869565217391305,1.4285714285714286,10.8696,1.42857,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,46,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
large,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 500 centimeters feels",huge,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 500 centimeters feels",Class F objects,Class D objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.3566749439387324,2.120263536200091,True,size-v2-neutral-p0500-Class_F_objects-vs-Class_D_objects,size-v2-neutral-p0500-Class_D_objects-vs-Class_F_objects,tiny_huge,1.4285714285714286,8.333333333333334,1.42857,8.33333,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,350,60,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 500 centimeters feels",large,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 500 centimeters feels",Class E objects,Class F objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,1.07880966137193,0.3566749439387324,False,size-v2-neutral-p0500-Class_E_objects-vs-Class_F_objects,size-v2-neutral-p0500-Class_E_objects-vs-Class_F_objects,tiny_huge,2.9411764705882355,1.4285714285714286,2.94118,1.42857,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
